date,Country_code,country,WHO_region,new_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2022-10-22,DK,Denmark,EURO,971,3325947,13,7247
2022-10-23,DK,Denmark,EURO,858,3326805,13,7260
2022-10-24,DK,Denmark,EURO,858,3327663,13,7273
2022-10-25,DK,Denmark,EURO,862,3328525,13,7286
2022-10-26,DK,Denmark,EURO,1384,3329909,9,7295
2022-10-27,DK,Denmark,EURO,1016,3330925,10,7305
2022-10-28,DK,Denmark,EURO,940,3331865,7,7312
2022-10-29,DK,Denmark,EURO,899,3332764,9,7321
2022-10-30,DK,Denmark,EURO,610,3333374,8,7329
2022-10-31,DK,Denmark,EURO,610,3333984,8,7337
2022-11-01,DK,Denmark,EURO,610,3334594,10,7347
2022-11-02,DK,Denmark,EURO,922,3335516,7,7354
2022-11-03,DK,Denmark,EURO,742,3336258,9,7363
2022-11-04,DK,Denmark,EURO,632,3336890,12,7375
2022-11-05,DK,Denmark,EURO,574,3337464,12,7387
2022-11-06,DK,Denmark,EURO,474,3337938,8,7395
2022-11-07,DK,Denmark,EURO,474,3338412,8,7403
2022-11-08,DK,Denmark,EURO,474,3338886,10,7413
2022-11-09,DK,Denmark,EURO,733,3339619,7,7420
2022-11-10,DK,Denmark,EURO,650,3340269,3,7423
2022-11-11,DK,Denmark,EURO,884,3341153,7,7430
2022-11-12,DK,Denmark,EURO,544,3341697,4,7434
2022-11-13,DK,Denmark,EURO,491,3342188,6,7440
2022-11-14,DK,Denmark,EURO,491,3342679,6,7446
2022-11-15,DK,Denmark,EURO,494,3343173,6,7452
2022-11-16,DK,Denmark,EURO,686,3343859,11,7463
2022-11-17,DK,Denmark,EURO,662,3344521,6,7469
2022-11-18,DK,Denmark,EURO,574,3345095,1,7470
2022-11-19,DK,Denmark,EURO,488,3345583,0,7470
2022-11-20,DK,Denmark,EURO,461,3346044,8,7478
2022-11-21,DK,Denmark,EURO,461,3346505,8,7486
2022-11-22,DK,Denmark,EURO,464,3346969,8,7494
2022-11-23,DK,Denmark,EURO,613,3347582,2,7496
2022-11-24,DK,Denmark,EURO,676,3348258,4,7500
2022-11-25,DK,Denmark,EURO,714,3348972,8,7508
2022-11-26,DK,Denmark,EURO,700,3349672,5,7513
2022-11-27,DK,Denmark,EURO,704,3350376,4,7517
2022-11-28,DK,Denmark,EURO,472,3350848,2,7519
2022-11-29,DK,Denmark,EURO,650,3351498,5,7524
2022-11-30,DK,Denmark,EURO,1108,3352606,4,7528
2022-12-01,DK,Denmark,EURO,1094,3353700,4,7532
2022-12-02,DK,Denmark,EURO,1206,3354906,5,7537
2022-12-03,DK,Denmark,EURO,1032,3355938,4,7541
2022-12-04,DK,Denmark,EURO,976,3356914,1,7542
2022-12-05,DK,Denmark,EURO,885,3357799,8,7550
2022-12-06,DK,Denmark,EURO,927,3358726,5,7555
2022-12-07,DK,Denmark,EURO,1430,3360156,2,7557
2022-12-08,DK,Denmark,EURO,1629,3361785,8,7565
2022-12-09,DK,Denmark,EURO,1830,3363615,8,7573
2022-12-10,DK,Denmark,EURO,1637,3365252,6,7579
2022-12-11,DK,Denmark,EURO,604,3365856,12,7591
2022-12-12,DK,Denmark,EURO,852,3366708,2,7593
2022-12-13,DK,Denmark,EURO,633,3367341,3,7596
2022-12-14,DK,Denmark,EURO,1074,3368415,12,7608
2022-12-15,DK,Denmark,EURO,972,3369387,12,7620
2022-12-16,DK,Denmark,EURO,1341,3370728,6,7626
2022-12-17,DK,Denmark,EURO,1063,3371791,9,7635
2022-12-18,DK,Denmark,EURO,974,3372765,7,7642
2022-12-19,DK,Denmark,EURO,755,3373520,8,7650
2022-12-20,DK,Denmark,EURO,873,3374393,12,7662
2022-12-21,DK,Denmark,EURO,1207,3375600,10,7672
2022-12-22,DK,Denmark,EURO,1880,3377480,8,7680
2022-12-23,DK,Denmark,EURO,1731,3379211,11,7691
2022-12-24,DK,Denmark,EURO,1800,3381011,10,7701
2022-12-25,DK,Denmark,EURO,840,3381851,11,7712
2022-12-26,DK,Denmark,EURO,840,3382691,11,7723
2022-12-27,DK,Denmark,EURO,840,3383531,11,7734
2022-12-28,DK,Denmark,EURO,842,3384373,13,7747
2022-12-29,DK,Denmark,EURO,1463,3385836,11,7758
2022-12-30,DK,Denmark,EURO,1339,3387175,12,7770
2022-12-31,DK,Denmark,EURO,1264,3388439,12,7782
2023-01-01,DK,Denmark,EURO,1166,3389605,11,7793
2023-01-02,DK,Denmark,EURO,438,3390043,21,7814
2023-01-03,DK,Denmark,EURO,420,3390463,18,7832
2023-01-04,DK,Denmark,EURO,1134,3391597,16,7848
2023-01-05,DK,Denmark,EURO,860,3392457,16,7864
2023-01-06,DK,Denmark,EURO,870,3393327,12,7876
2023-01-07,DK,Denmark,EURO,563,3393890,13,7889
2023-01-08,DK,Denmark,EURO,573,3394463,20,7909
2023-01-09,DK,Denmark,EURO,317,3394780,16,7925
2023-01-10,DK,Denmark,EURO,328,3395108,6,7931
2023-01-11,DK,Denmark,EURO,494,3395602,10,7941
2023-01-12,DK,Denmark,EURO,381,3395983,19,7960
2023-01-13,DK,Denmark,EURO,360,3396343,11,7971
2023-01-14,DK,Denmark,EURO,315,3396658,11,7982
2023-01-15,DK,Denmark,EURO,259,3396917,23,8005
2023-01-16,DK,Denmark,EURO,154,3397071,8,8013
2023-01-17,DK,Denmark,EURO,212,3397283,9,8022
2023-01-18,DK,Denmark,EURO,212,3397495,10,8032
2023-01-19,DK,Denmark,EURO,205,3397700,7,8039
2023-01-20,DK,Denmark,EURO,227,3397927,14,8053
2023-01-21,DK,Denmark,EURO,179,3398106,19,8072
2023-01-22,DK,Denmark,EURO,168,3398274,10,8082
2023-01-23,DK,Denmark,EURO,93,3398367,5,8087
2023-01-24,DK,Denmark,EURO,122,3398489,5,8092
2023-01-25,DK,Denmark,EURO,186,3398675,11,8103
2023-01-26,DK,Denmark,EURO,153,3398828,5,8108
2023-01-27,DK,Denmark,EURO,186,3399014,6,8114
2023-01-28,DK,Denmark,EURO,178,3399192,6,8120
2023-01-29,DK,Denmark,EURO,146,3399338,8,8128
2023-01-30,DK,Denmark,EURO,121,3399459,8,8136
2023-01-31,DK,Denmark,EURO,117,3399576,2,8138
2023-02-01,DK,Denmark,EURO,204,3399780,7,8145
2023-02-02,DK,Denmark,EURO,167,3399947,5,8150
2023-02-03,DK,Denmark,EURO,136,3400083,7,8157
2023-02-04,DK,Denmark,EURO,197,3400280,8,8165
2023-02-05,DK,Denmark,EURO,130,3400410,5,8170
2023-02-06,DK,Denmark,EURO,99,3400509,7,8177
2023-02-07,DK,Denmark,EURO,86,3400595,3,8180
2023-02-08,DK,Denmark,EURO,160,3400755,6,8186
2023-02-09,DK,Denmark,EURO,169,3400924,2,8188
2023-02-10,DK,Denmark,EURO,167,3401091,1,8189
2023-02-11,DK,Denmark,EURO,136,3401227,2,8191
2023-02-12,DK,Denmark,EURO,144,3401371,4,8195
2023-02-13,DK,Denmark,EURO,94,3401465,6,8201
2023-02-14,DK,Denmark,EURO,105,3401570,5,8206
2023-02-15,DK,Denmark,EURO,155,3401725,3,8209
2023-02-16,DK,Denmark,EURO,149,3401874,5,8214
2023-02-17,DK,Denmark,EURO,127,3402001,7,8221
2023-02-18,DK,Denmark,EURO,117,3402118,7,8228
2023-02-19,DK,Denmark,EURO,133,3402251,4,8232
2023-02-20,DK,Denmark,EURO,79,3402330,2,8234
2023-02-21,DK,Denmark,EURO,96,3402426,3,8237
2023-02-22,DK,Denmark,EURO,164,3402590,0,8237
2023-02-23,DK,Denmark,EURO,120,3402710,2,8239
2023-02-24,DK,Denmark,EURO,138,3402848,1,8240
2023-02-25,DK,Denmark,EURO,127,3402975,4,8244
2023-02-26,DK,Denmark,EURO,99,3403074,3,8247
2023-02-27,DK,Denmark,EURO,77,3403151,7,8254
2023-02-28,DK,Denmark,EURO,74,3403225,1,8255
2023-03-01,DK,Denmark,EURO,135,3403360,10,8265
2023-03-02,DK,Denmark,EURO,112,3403472,4,8269
2023-03-03,DK,Denmark,EURO,122,3403594,3,8272
2023-03-04,DK,Denmark,EURO,113,3403707,2,8274
2023-03-05,DK,Denmark,EURO,122,3403829,3,8277
2023-03-06,DK,Denmark,EURO,47,3403876,4,8281
2023-03-07,DK,Denmark,EURO,82,3403958,3,8284
2023-03-08,DK,Denmark,EURO,170,3404128,1,8285
2023-03-09,DK,Denmark,EURO,140,3404268,7,8292
2023-03-10,DK,Denmark,EURO,139,3404407,4,8296
2023-03-11,DK,Denmark,EURO,120,3404527,4,8300
2023-03-12,DK,Denmark,EURO,147,3404674,4,8304
2023-03-13,DK,Denmark,EURO,111,3404785,4,8308
2023-03-14,DK,Denmark,EURO,80,3404865,4,8312
2023-03-15,DK,Denmark,EURO,159,3405024,4,8316
2023-03-16,DK,Denmark,EURO,184,3405208,6,8322
2023-03-17,DK,Denmark,EURO,304,3405512,2,8324
2023-03-18,DK,Denmark,EURO,106,3405618,6,8330
2023-03-19,DK,Denmark,EURO,304,3405922,4,8334
2023-03-20,DK,Denmark,EURO,148,3406070,3,8337
2023-03-21,DK,Denmark,EURO,143,3406213,1,8338
2023-03-22,DK,Denmark,EURO,141,3406354,2,8340
2023-03-23,DK,Denmark,EURO,279,3406633,0,8340
2023-03-24,DK,Denmark,EURO,256,3406889,2,8342
2023-03-25,DK,Denmark,EURO,274,3407163,2,8344
2023-03-26,DK,Denmark,EURO,343,3407506,8,8352
2023-03-27,DK,Denmark,EURO,168,3407674,6,8358
2023-03-28,DK,Denmark,EURO,130,3407804,4,8362
2023-03-29,DK,Denmark,EURO,271,3408075,7,8369
2023-03-30,DK,Denmark,EURO,224,3408299,7,8376
2023-03-31,DK,Denmark,EURO,194,3408493,3,8379
2023-04-01,DK,Denmark,EURO,190,3408683,6,8385
2023-04-02,DK,Denmark,EURO,132,3408815,6,8391
2023-04-03,DK,Denmark,EURO,141,3408956,0,8391
2023-04-04,DK,Denmark,EURO,72,3409028,5,8396
2023-04-05,DK,Denmark,EURO,161,3409189,8,8404
2023-04-06,DK,Denmark,EURO,136,3409325,3,8407
2023-04-07,DK,Denmark,EURO,110,3409435,5,8412
2023-04-08,DK,Denmark,EURO,110,3409545,4,8416
2023-04-09,DK,Denmark,EURO,85,3409630,4,8420
2023-04-10,DK,Denmark,EURO,99,3409729,5,8425
2023-04-11,DK,Denmark,EURO,99,3409828,5,8430
2023-04-12,DK,Denmark,EURO,99,3409927,5,8435
2023-04-13,DK,Denmark,EURO,100,3410027,6,8441
2023-04-14,DK,Denmark,EURO,164,3410191,10,8451
2023-04-15,DK,Denmark,EURO,148,3410339,6,8457
2023-04-16,DK,Denmark,EURO,124,3410463,7,8464
2023-04-17,DK,Denmark,EURO,98,3410561,4,8468
2023-04-18,DK,Denmark,EURO,65,3410626,6,8474
2023-04-19,DK,Denmark,EURO,106,3410732,7,8481
2023-04-20,DK,Denmark,EURO,108,3410840,10,8491
2023-04-21,DK,Denmark,EURO,156,3410996,7,8498
2023-04-22,DK,Denmark,EURO,115,3411111,4,8502
2023-04-23,DK,Denmark,EURO,103,3411214,7,8509
2023-04-24,DK,Denmark,EURO,71,3411285,5,8514
2023-04-25,DK,Denmark,EURO,70,3411355,6,8520
2023-04-26,DK,Denmark,EURO,96,3411451,6,8526
2023-04-27,DK,Denmark,EURO,92,3411543,4,8530
2023-04-28,DK,Denmark,EURO,89,3411632,7,8537
2023-04-29,DK,Denmark,EURO,168,3411800,5,8542
2023-04-30,DK,Denmark,EURO,0,3411800,4,8546
2023-05-01,DK,Denmark,EURO,61,3411861,6,8552
2023-05-02,DK,Denmark,EURO,48,3411909,4,8556
2023-05-03,DK,Denmark,EURO,86,3411995,5,8561
2023-05-04,DK,Denmark,EURO,94,3412089,4,8565
2023-05-05,DK,Denmark,EURO,20,3412109,7,8572
2023-05-06,DK,Denmark,EURO,164,3412273,7,8579
2023-05-07,DK,Denmark,EURO,51,3412324,7,8586
2023-05-08,DK,Denmark,EURO,63,3412387,7,8593
2023-05-09,DK,Denmark,EURO,58,3412445,6,8599
2023-05-10,DK,Denmark,EURO,85,3412530,7,8606
2023-05-11,DK,Denmark,EURO,111,3412641,8,8614
2023-05-12,DK,Denmark,EURO,109,3412750,5,8619
2023-05-13,DK,Denmark,EURO,95,3412845,6,8625
2023-05-14,DK,Denmark,EURO,81,3412926,7,8632
2023-05-15,DK,Denmark,EURO,45,3412971,6,8638
2023-05-16,DK,Denmark,EURO,46,3413017,5,8643
2023-05-17,DK,Denmark,EURO,72,3413089,7,8650
2023-05-18,DK,Denmark,EURO,72,3413161,5,8655
2023-05-19,DK,Denmark,EURO,44,3413205,3,8658
2023-05-20,DK,Denmark,EURO,44,3413249,3,8661
2023-05-21,DK,Denmark,EURO,44,3413293,3,8664
2023-05-22,DK,Denmark,EURO,44,3413337,3,8667
2023-05-23,DK,Denmark,EURO,44,3413381,3,8670
2023-05-24,DK,Denmark,EURO,50,3413431,3,8673
2023-05-25,DK,Denmark,EURO,52,3413483,3,8676
2023-05-26,DK,Denmark,EURO,63,3413546,4,8680
2023-05-27,DK,Denmark,EURO,49,3413595,3,8683
2023-05-28,DK,Denmark,EURO,47,3413642,5,8688
2023-05-29,DK,Denmark,EURO,23,3413665,4,8692
2023-05-30,DK,Denmark,EURO,24,3413689,3,8695
2023-05-31,DK,Denmark,EURO,23,3413712,4,8699
2023-06-01,DK,Denmark,EURO,28,3413740,6,8705
2023-06-02,DK,Denmark,EURO,31,3413771,3,8708
2023-06-03,DK,Denmark,EURO,31,3413802,2,8710
2023-06-04,DK,Denmark,EURO,33,3413835,5,8715
2023-06-05,DK,Denmark,EURO,16,3413851,1,8716
2023-06-06,DK,Denmark,EURO,17,3413868,3,8719
2023-06-07,DK,Denmark,EURO,25,3413893,2,8721
2023-06-08,DK,Denmark,EURO,29,3413922,2,8723
2023-06-09,DK,Denmark,EURO,25,3413947,4,8727
2023-06-10,DK,Denmark,EURO,36,3413983,2,8729
2023-06-11,DK,Denmark,EURO,24,3414007,1,8730
2023-06-12,DK,Denmark,EURO,19,3414026,2,8732
2023-06-13,DK,Denmark,EURO,16,3414042,1,8733
2023-06-14,DK,Denmark,EURO,27,3414069,3,8736
2023-06-15,DK,Denmark,EURO,24,3414093,0,8736
2023-06-16,DK,Denmark,EURO,18,3414111,0,8736
2023-06-17,DK,Denmark,EURO,41,3414152,2,8738
2023-06-18,DK,Denmark,EURO,17,3414169,3,8741
2023-06-19,DK,Denmark,EURO,4,3414173,2,8743
2023-06-20,DK,Denmark,EURO,22,3414195,1,8744
2023-06-21,DK,Denmark,EURO,0,3414195,0,8744
2023-06-22,DK,Denmark,EURO,0,3414195,0,8744
2023-06-23,DK,Denmark,EURO,0,3414195,0,8744
2023-06-24,DK,Denmark,EURO,0,3414195,0,8744
2023-06-25,DK,Denmark,EURO,0,3414195,0,8744
2023-06-26,DK,Denmark,EURO,0,3414195,0,8744
2023-06-27,DK,Denmark,EURO,79,3414274,3,8747
2023-06-28,DK,Denmark,EURO,0,3414274,0,8747
2023-06-29,DK,Denmark,EURO,0,3414274,0,8747
2023-06-30,DK,Denmark,EURO,0,3414274,0,8747
2023-07-01,DK,Denmark,EURO,0,3414274,0,8747
2023-07-02,DK,Denmark,EURO,0,3414274,0,8747
2023-07-03,DK,Denmark,EURO,0,3414274,0,8747
2023-07-04,DK,Denmark,EURO,59,3414333,7,8754
2023-07-05,DK,Denmark,EURO,0,3414333,0,8754
2023-07-06,DK,Denmark,EURO,0,3414333,0,8754
2023-07-07,DK,Denmark,EURO,0,3414333,0,8754
2023-07-08,DK,Denmark,EURO,0,3414333,0,8754
2023-07-09,DK,Denmark,EURO,0,3414333,0,8754
2023-07-10,DK,Denmark,EURO,0,3414333,0,8754
2023-07-11,DK,Denmark,EURO,86,3414419,2,8756
2023-07-12,DK,Denmark,EURO,0,3414419,0,8756
2023-07-13,DK,Denmark,EURO,0,3414419,0,8756
2023-07-14,DK,Denmark,EURO,0,3414419,0,8756
2023-07-15,DK,Denmark,EURO,0,3414419,0,8756
2023-07-16,DK,Denmark,EURO,0,3414419,0,8756
2023-07-17,DK,Denmark,EURO,0,3414419,0,8756
2023-07-18,DK,Denmark,EURO,91,3414510,8,8764
2023-07-19,DK,Denmark,EURO,0,3414510,0,8764
2023-07-20,DK,Denmark,EURO,0,3414510,0,8764
2023-07-21,DK,Denmark,EURO,0,3414510,0,8764
2023-07-22,DK,Denmark,EURO,0,3414510,0,8764
2023-07-23,DK,Denmark,EURO,0,3414510,0,8764
2023-07-24,DK,Denmark,EURO,0,3414510,0,8764
2023-07-25,DK,Denmark,EURO,59,3414569,1,8765
2023-07-26,DK,Denmark,EURO,0,3414569,0,8765
2023-07-27,DK,Denmark,EURO,0,3414569,0,8765
2023-07-28,DK,Denmark,EURO,0,3414569,0,8765
2023-07-29,DK,Denmark,EURO,0,3414569,0,8765
2023-07-30,DK,Denmark,EURO,0,3414569,0,8765
2023-07-31,DK,Denmark,EURO,0,3414569,0,8765
2023-08-01,DK,Denmark,EURO,105,3414674,6,8771
2023-08-02,DK,Denmark,EURO,0,3414674,0,8771
2020-01-03,DE,Germany,EURO,0,0,0,0
2020-01-04,DE,Germany,EURO,1,1,0,0
2020-01-05,DE,Germany,EURO,0,1,3,3
2020-01-06,DE,Germany,EURO,0,1,0,3
2020-01-07,DE,Germany,EURO,0,1,0,3
2020-01-08,DE,Germany,EURO,0,1,0,3
2020-01-09,DE,Germany,EURO,0,1,0,3
2020-01-10,DE,Germany,EURO,0,1,0,3
2020-01-11,DE,Germany,EURO,0,1,0,3
2020-01-12,DE,Germany,EURO,0,1,0,3
2020-01-13,DE,Germany,EURO,0,1,0,3
2020-01-14,DE,Germany,EURO,0,1,0,3
2020-01-15,DE,Germany,EURO,0,1,0,3
2020-01-16,DE,Germany,EURO,0,1,0,3
2020-01-17,DE,Germany,EURO,0,1,0,3
2020-01-18,DE,Germany,EURO,0,1,0,3
2020-01-19,DE,Germany,EURO,0,1,0,3
2020-01-20,DE,Germany,EURO,0,1,0,3
2020-01-21,DE,Germany,EURO,0,1,0,3
2020-01-22,DE,Germany,EURO,0,1,0,3
2020-01-23,DE,Germany,EURO,0,1,0,3
2020-01-24,DE,Germany,EURO,0,1,0,3
2020-01-25,DE,Germany,EURO,0,1,0,3
2020-01-26,DE,Germany,EURO,1,2,3,6
2020-01-27,DE,Germany,EURO,0,2,0,6
2020-01-28,DE,Germany,EURO,0,2,0,6
2020-01-29,DE,Germany,EURO,0,2,0,6
2020-01-30,DE,Germany,EURO,0,2,0,6
2020-01-31,DE,Germany,EURO,0,2,0,6
2020-02-01,DE,Germany,EURO,0,2,0,6
2020-02-02,DE,Germany,EURO,9,11,3,9
2020-02-03,DE,Germany,EURO,0,11,0,9
2020-02-04,DE,Germany,EURO,0,11,0,9
2020-02-05,DE,Germany,EURO,0,11,0,9
2020-02-06,DE,Germany,EURO,0,11,0,9
2020-02-07,DE,Germany,EURO,0,11,0,9
2020-02-08,DE,Germany,EURO,0,11,0,9
2020-02-09,DE,Germany,EURO,9,20,0,9
2020-02-10,DE,Germany,EURO,0,20,0,9
2020-02-11,DE,Germany,EURO,0,20,0,9
2020-02-12,DE,Germany,EURO,0,20,0,9
2020-02-13,DE,Germany,EURO,0,20,0,9
2020-02-14,DE,Germany,EURO,0,20,0,9
2020-02-15,DE,Germany,EURO,0,20,0,9
2020-02-16,DE,Germany,EURO,5,25,0,9
2020-02-17,DE,Germany,EURO,0,25,0,9
2020-02-18,DE,Germany,EURO,0,25,0,9
2020-02-19,DE,Germany,EURO,0,25,0,9
2020-02-20,DE,Germany,EURO,0,25,0,9
2020-02-21,DE,Germany,EURO,0,25,0,9
2020-02-22,DE,Germany,EURO,0,25,0,9
2020-02-23,DE,Germany,EURO,6,31,1,10
2020-02-24,DE,Germany,EURO,0,31,0,10
2020-02-25,DE,Germany,EURO,0,31,0,10
2020-02-26,DE,Germany,EURO,0,31,0,10
2020-02-27,DE,Germany,EURO,0,31,0,10
2020-02-28,DE,Germany,EURO,0,31,0,10
2020-02-29,DE,Germany,EURO,0,31,0,10
2020-03-01,DE,Germany,EURO,139,170,1,11
2020-03-02,DE,Germany,EURO,0,170,0,11
2020-03-03,DE,Germany,EURO,0,170,0,11
2020-03-04,DE,Germany,EURO,0,170,0,11
2020-03-05,DE,Germany,EURO,0,170,0,11
2020-03-06,DE,Germany,EURO,0,170,0,11
2020-03-07,DE,Germany,EURO,0,170,0,11
2020-03-08,DE,Germany,EURO,905,1075,12,23
2020-03-09,DE,Germany,EURO,0,1075,0,23
2020-03-10,DE,Germany,EURO,0,1075,0,23
2020-03-11,DE,Germany,EURO,0,1075,0,23
2020-03-12,DE,Germany,EURO,0,1075,0,23
2020-03-13,DE,Germany,EURO,0,1075,0,23
2020-03-14,DE,Germany,EURO,0,1075,0,23
2020-03-15,DE,Germany,EURO,6441,7516,84,107
2020-03-16,DE,Germany,EURO,0,7516,0,107
2020-03-17,DE,Germany,EURO,0,7516,0,107
2020-03-18,DE,Germany,EURO,0,7516,0,107
2020-03-19,DE,Germany,EURO,0,7516,0,107
2020-03-20,DE,Germany,EURO,0,7516,0,107
2020-03-21,DE,Germany,EURO,0,7516,0,107
2020-03-22,DE,Germany,EURO,22407,29923,479,586
2020-03-23,DE,Germany,EURO,0,29923,0,586
2020-03-24,DE,Germany,EURO,0,29923,0,586
2020-03-25,DE,Germany,EURO,0,29923,0,586
2020-03-26,DE,Germany,EURO,0,29923,0,586
2020-03-27,DE,Germany,EURO,0,29923,0,586
2020-03-28,DE,Germany,EURO,0,29923,0,586
2020-03-29,DE,Germany,EURO,33981,63904,1459,2045
2020-03-30,DE,Germany,EURO,0,63904,0,2045
2020-03-31,DE,Germany,EURO,0,63904,0,2045
2020-04-01,DE,Germany,EURO,0,63904,0,2045
2020-04-02,DE,Germany,EURO,0,63904,0,2045
2020-04-03,DE,Germany,EURO,0,63904,0,2045
2020-04-04,DE,Germany,EURO,0,63904,0,2045
2020-04-05,DE,Germany,EURO,36067,99971,2273,4318
2020-04-06,DE,Germany,EURO,0,99971,0,4318
2020-04-07,DE,Germany,EURO,0,99971,0,4318
2020-04-08,DE,Germany,EURO,0,99971,0,4318
2020-04-09,DE,Germany,EURO,0,99971,0,4318
2020-04-10,DE,Germany,EURO,0,99971,0,4318
2020-04-11,DE,Germany,EURO,0,99971,0,4318
2020-04-12,DE,Germany,EURO,27145,127116,1878,6196
2020-04-13,DE,Germany,EURO,0,127116,0,6196
2020-04-14,DE,Germany,EURO,0,127116,0,6196
2020-04-15,DE,Germany,EURO,0,127116,0,6196
2020-04-16,DE,Germany,EURO,0,127116,0,6196
2020-04-17,DE,Germany,EURO,0,127116,0,6196
2020-04-18,DE,Germany,EURO,0,127116,0,6196
2020-04-19,DE,Germany,EURO,17345,144461,1226,7422
2020-04-20,DE,Germany,EURO,0,144461,0,7422
2020-04-21,DE,Germany,EURO,0,144461,0,7422
2020-04-22,DE,Germany,EURO,0,144461,0,7422
2020-04-23,DE,Germany,EURO,0,144461,0,7422
2020-04-24,DE,Germany,EURO,0,144461,0,7422
2020-04-25,DE,Germany,EURO,0,144461,0,7422
2020-04-26,DE,Germany,EURO,12351,156812,727,8149
2020-04-27,DE,Germany,EURO,0,156812,0,8149
2020-04-28,DE,Germany,EURO,0,156812,0,8149
2020-04-29,DE,Germany,EURO,0,156812,0,8149
2020-04-30,DE,Germany,EURO,0,156812,0,8149
2020-05-01,DE,Germany,EURO,0,156812,0,8149
2020-05-02,DE,Germany,EURO,0,156812,0,8149
2020-05-03,DE,Germany,EURO,7442,164254,388,8537
2020-05-04,DE,Germany,EURO,0,164254,0,8537
2020-05-05,DE,Germany,EURO,0,164254,0,8537
2020-05-06,DE,Germany,EURO,0,164254,0,8537
2020-05-07,DE,Germany,EURO,0,164254,0,8537
2020-05-08,DE,Germany,EURO,0,164254,0,8537
2020-05-09,DE,Germany,EURO,0,164254,0,8537
2020-05-10,DE,Germany,EURO,6243,170497,258,8795
2020-05-11,DE,Germany,EURO,0,170497,0,8795
2020-05-12,DE,Germany,EURO,0,170497,0,8795
2020-05-13,DE,Germany,EURO,0,170497,0,8795
2020-05-14,DE,Germany,EURO,0,170497,0,8795
2020-05-15,DE,Germany,EURO,0,170497,0,8795
2020-05-16,DE,Germany,EURO,0,170497,0,8795
2020-05-17,DE,Germany,EURO,4775,175272,165,8960
2020-05-18,DE,Germany,EURO,0,175272,0,8960
2020-05-19,DE,Germany,EURO,0,175272,0,8960
2020-05-20,DE,Germany,EURO,0,175272,0,8960
2020-05-21,DE,Germany,EURO,0,175272,0,8960
2020-05-22,DE,Germany,EURO,0,175272,0,8960
2020-05-23,DE,Germany,EURO,0,175272,0,8960
2020-05-24,DE,Germany,EURO,3604,178876,111,9071
2020-05-25,DE,Germany,EURO,0,178876,0,9071
2020-05-26,DE,Germany,EURO,0,178876,0,9071
2020-05-27,DE,Germany,EURO,0,178876,0,9071
2020-05-28,DE,Germany,EURO,0,178876,0,9071
2020-05-29,DE,Germany,EURO,0,178876,0,9071
2020-05-30,DE,Germany,EURO,0,178876,0,9071
2020-05-31,DE,Germany,EURO,3206,182082,65,9136
2020-06-01,DE,Germany,EURO,0,182082,0,9136
2020-06-02,DE,Germany,EURO,0,182082,0,9136
2020-06-03,DE,Germany,EURO,0,182082,0,9136
2020-06-04,DE,Germany,EURO,0,182082,0,9136
2020-06-05,DE,Germany,EURO,0,182082,0,9136
2020-06-06,DE,Germany,EURO,0,182082,0,9136
2020-06-07,DE,Germany,EURO,2354,184436,44,9180
2020-06-08,DE,Germany,EURO,0,184436,0,9180
2020-06-09,DE,Germany,EURO,0,184436,0,9180
2020-06-10,DE,Germany,EURO,0,184436,0,9180
2020-06-11,DE,Germany,EURO,0,184436,0,9180
2020-06-12,DE,Germany,EURO,0,184436,0,9180
2020-06-13,DE,Germany,EURO,0,184436,0,9180
2020-06-14,DE,Germany,EURO,2348,186784,35,9215
2020-06-15,DE,Germany,EURO,0,186784,0,9215
2020-06-16,DE,Germany,EURO,0,186784,0,9215
2020-06-17,DE,Germany,EURO,0,186784,0,9215
2020-06-18,DE,Germany,EURO,0,186784,0,9215
2020-06-19,DE,Germany,EURO,0,186784,0,9215
2020-06-20,DE,Germany,EURO,0,186784,0,9215
2020-06-21,DE,Germany,EURO,4192,190976,41,9256
2020-06-22,DE,Germany,EURO,0,190976,0,9256
2020-06-23,DE,Germany,EURO,0,190976,0,9256
2020-06-24,DE,Germany,EURO,0,190976,0,9256
2020-06-25,DE,Germany,EURO,0,190976,0,9256
2020-06-26,DE,Germany,EURO,0,190976,0,9256
2020-06-27,DE,Germany,EURO,0,190976,0,9256
2020-06-28,DE,Germany,EURO,3167,194143,21,9277
2020-06-29,DE,Germany,EURO,0,194143,0,9277
2020-06-30,DE,Germany,EURO,0,194143,0,9277
2020-07-01,DE,Germany,EURO,0,194143,0,9277
2020-07-02,DE,Germany,EURO,0,194143,0,9277
2020-07-03,DE,Germany,EURO,0,194143,0,9277
2020-07-04,DE,Germany,EURO,0,194143,0,9277
2020-07-05,DE,Germany,EURO,2691,196834,26,9303
2020-07-06,DE,Germany,EURO,0,196834,0,9303
2020-07-07,DE,Germany,EURO,0,196834,0,9303
2020-07-08,DE,Germany,EURO,0,196834,0,9303
2020-07-09,DE,Germany,EURO,0,196834,0,9303
2020-07-10,DE,Germany,EURO,0,196834,0,9303
2020-07-11,DE,Germany,EURO,0,196834,0,9303
2020-07-12,DE,Germany,EURO,2429,199263,25,9328
2020-07-13,DE,Germany,EURO,0,199263,0,9328
2020-07-14,DE,Germany,EURO,0,199263,0,9328
2020-07-15,DE,Germany,EURO,0,199263,0,9328
2020-07-16,DE,Germany,EURO,0,199263,0,9328
